prompt_name,pair_id,true_category,true_score,predicted_category,predicted_score,format_is_correct,error_message,raw_response
P-04_cot_few_shot,3898160162-cand_6822,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists experience with Linux and scripting, which are general IT skills.""
    ],
    ""negative_points"": [
      ""The job posting requires experience in Controls Engineering, specifically designing and programming PLCs/HMIs with Allen Bradley."",
      ""The candidate's CV focuses entirely on Full Stack Development, with no mention of PLCs, HMIs, industrial automation, or Allen Bradley."",
      ""The candidate's skills (ReactJS, NextJS, Python, Django, AWS, Terraform) are not relevant to the core requirements of a Controls Engineer role in a manufacturing plant.""
    ],
    ""final_summary"": ""The candidate's background in Full Stack Development is completely misaligned with the requirements for a Controls Engineer role, lacking any relevant experience or skills.""
  }
}
```"
P-04_cot_few_shot,3902320247-cand_5147,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills related to Machine Learning, Data Analysis, and AI, which are entirely unrelated to the Lead Cashier role."",
      ""The job posting requires experience in cashiering, guest service, sales, and retail operations, none of which are present in the candidate's CV."",
      ""The candidate's listed skills do not align with the basic technological proficiency (POS systems, Apple devices) or communication skills required for the role.""
    ],
    ""final_summary"": ""The candidate's skills and experience are completely misaligned with the requirements of the Lead Cashier position, indicating no relevant qualifications.""
  }
}
```"
P-04_cot_few_shot,3889488826-cand_6820,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists 'Team Collaboration' and 'Cross-Functional Collaboration', which aligns with the job's need for working in a multidisciplinary team.""
    ],
    ""negative_points"": [
      ""The job posting requires a minimum of a high school diploma (or equivalent) and basic computer proficiency. The CV does not explicitly state educational background or basic computer proficiency."",
      ""The job is for a Remote Pilot Operator (RPO) supporting air traffic controller training, requiring simulation operation, voice communication, and understanding of ATC phraseology. The candidate's CV focuses entirely on Machine Learning and NLP skills, with no mention of aviation, air traffic control, simulation, or relevant communication skills."",
      ""US Citizenship is required, and the ability to obtain a Public Trust clearance. The CV does not provide information on citizenship or clearance status."",
      ""The desired skills include experience in ATC simulation labs, knowledge of FAAO JO 7110.65, and pilot/controller communications, none of which are present in the candidate's CV.""
    ],
    ""final_summary"": ""The candidate's extensive experience in Machine Learning and NLP is completely misaligned with the requirements of a Remote Pilot Operator role in air traffic control simulation, lacking any relevant skills or experience.""
  }
}
```"
P-04_cot_few_shot,3891820108-cand_3570,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The CV mentions 'Technical Support' and 'Troubleshooting', which might have a very tangential relation to a test environment.""
    ],
    ""negative_points"": [
      ""The job posting explicitly states 'No software applicants' and requires a background in Electrical or Mechanical Engineering with an Associate's degree as a minimum."",
      ""The candidate's CV lists only generic technical support and software-related skills, with no mention of engineering background, specific degrees, or experience in reliability/manufacturing test environments."",
      ""The candidate lacks any of the core requirements such as an engineering degree, specific years of experience in a test environment, or knowledge of relevant equipment/testing methodologies.""
    ],
    ""final_summary"": ""The candidate's profile is entirely misaligned with the job requirements, lacking any engineering background or relevant technical experience, and appears to be a software-focused applicant which is explicitly excluded.""
  }
}
```"
P-04_cot_few_shot,3903457114-cand_9280,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills related to Generative AI, Deep Learning, and Evolutionary Computation, which are entirely unrelated to the requirements of a Pharmacy Technician role."",
      ""There is no mention of any experience or qualifications relevant to pharmacy operations, customer service in a healthcare setting, or data entry for prescriptions."",
      ""The job posting requires a High School Diploma or GED, which is not mentioned in the provided CV snippet.""
    ],
    ""final_summary"": ""The candidate's skillset and experience are completely misaligned with the requirements of a Pharmacy Technician role, indicating no compatibility.""
  }
}
```"
P-04_cot_few_shot,3894901706-cand_107,,,⚫ STRONG NO,14.5,True,,"{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The CV lists skills like 'Employee Development' and 'Communication' which are generally relevant to leadership roles.""
    ],
    ""negative_points"": [
      ""The job posting requires a minimum of seven (7) years of K-12 education experience and specific Georgia professional certification (Level 5 or higher in a teaching or service field and in Educational Leadership). The provided CV does not contain any information about the candidate's years of experience, educational background, or specific certifications."",
      ""The CV lists generic HR and administrative skills but lacks any mention of instructional leadership, academic outcomes, data analysis, or school-wide vision setting, which are core requirements of the Principal role."",
      ""The candidate's CV is extremely brief and does not provide any context or detail about their professional history or accomplishments, making it impossible to assess their suitability for an Elementary School Principal position.""
    ],
    ""final_summary"": ""The candidate's CV lacks all essential qualifications, including years of experience, specific certifications, and relevant leadership experience in education, making them a definitive non-match for the role.""
  }
}"
P-04_cot_few_shot,3903869553-cand_6900,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists experience in 'Internal Audit Assistance', 'Voucher & Bill Verification', 'Cost Sheet Analysis', 'L/C Voucher Verification', 'Expense Verification', 'Salary & Wages Verification', and 'Market Rate Verification', which are all related to financial auditing and verification."",
      ""The job posting requires a current RN licensure, home health experience, and responsibilities focused on clinical leadership, patient care, and medical practice standards."",
      ""There is a complete lack of any mention of nursing, clinical experience, patient care, or healthcare management in the candidate's provided information.""
    ],
    ""final_summary"": ""The candidate's experience is entirely in financial auditing and bears no resemblance to the clinical and healthcare management requirements of the Clinical Director role.""
  }
}
```"
P-04_cot_few_shot,3902835118-cand_7469,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's CV lists skills related to project design, data analysis, and compliance, which are not directly relevant to the core responsibilities of an Accounts Payable Specialist."",
      ""There is no mention of any experience with accounts payable processes, invoice processing, vendor payments, Oracle, or financial reporting."",
      ""The candidate's listed skills do not align with any of the key responsibilities outlined in the job posting, such as invoice analysis, payment processing, or tax reporting.""
    ],
    ""final_summary"": ""The candidate's skills and experience are entirely unrelated to the requirements of an Accounts Payable Specialist role, making them a definitive non-fit.""
  }
}
```"
P-04_cot_few_shot,3905347288-cand_3847,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 28
}
]",
P-04_cot_few_shot,3887572658-cand_667,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 27
}
]",
P-04_cot_few_shot,3887474177-cand_3084,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 26
}
]",
